Region,RegionName,StateName,CountyName,CityName,ForecastYoYPctChange
Zip,17264,PA,Huntingdon County,Clay Township,3.6
Zip,17265,PA,Franklin County,Letterkenny Township,2.7
Zip,17266,PA,Cumberland County,South Newton Township,5.0
Zip,17267,PA,Fulton County,Bethel Township,2.6
Zip,17268,PA,Franklin County,Washington Township,5.0
Zip,17271,PA,Franklin County,Metal Township,5.0
Zip,17272,PA,Franklin County,Washington Township,0.3
Zip,17301,PA,York County,Paradise Township,4.0
Zip,17302,PA,York County,Airville,0.2
Zip,17303,PA,Adams County,Arendtsville,4.2
Zip,17304,PA,Adams County,Menallen Township,4.2
Zip,17306,PA,Adams County,Bendersville,4.4
Zip,17307,PA,Adams County,Menallen Township,5.1
Zip,17309,PA,York County,Chanceford Township,1.6
Zip,17310,PA,Adams County,Cashtown-Mcknightstown,4.2
Zip,17311,PA,York County,Jefferson,4.1
Zip,17313,PA,York County,York Township,2.9
Zip,17314,PA,York County,Peach Bottom Township,1.0
Zip,17315,PA,York County,Dover Township,2.8
Zip,17316,PA,Adams County,Reading Township,4.1
Zip,17317,PA,York County,East Prospect,3.3
Zip,17318,PA,York County,Emigsville,4.7
Zip,17319,PA,York County,Newberry Township,3.1
Zip,17320,PA,Adams County,Carroll Valley,4.0
Zip,17321,PA,York County,Fawn Township,4.2
Zip,17322,PA,York County,Chanceford Township,4.7
Zip,17323,PA,York County,Franklintown,9.5
Zip,17324,PA,Cumberland County,Dickinson Township,4.1
Zip,17325,PA,Adams County,Cumberland Township,4.4
Zip,17327,PA,York County,Glen Rock,4.5
Zip,17329,PA,York County,Manheim Township,2.7
Zip,17331,PA,York County,Penn Township,2.7
Zip,17339,PA,York County,Fairview Township,3.7
Zip,17340,PA,Adams County,Littlestown,4.4
Zip,17343,PA,Adams County,Cashtown-Mcknightstown,3.9
Zip,17344,PA,Adams County,McSherrystown,2.2
Zip,17345,PA,York County,Manchester,3.6
Zip,17347,PA,York County,East Manchester Township,2.4
Zip,17349,PA,York County,New Freedom,2.2
Zip,17350,PA,Adams County,Oxford Township,4.0
Zip,17352,PA,York County,Fawn Township,2.9
Zip,17353,PA,Adams County,Franklin Township,6.7
Zip,17355,PA,York County,Railroad,3.8
Zip,17356,PA,York County,Windsor Township,4.5
Zip,17360,PA,York County,Springfield Township,4.3
Zip,17361,PA,York County,Shrewsbury Township,3.8
Zip,17362,PA,York County,North Codorus Township,2.7
Zip,17363,PA,York County,Hopewell Township,4.1
Zip,17364,PA,York County,Jackson Township,2.2
Zip,17365,PA,York County,Warrington Township,1.9
Zip,17366,PA,York County,Windsor Township,3.0
Zip,17368,PA,York County,Lower Windsor Township,3.7
Zip,17370,PA,York County,Newberry Township,4.1
Zip,17371,PA,York County,New Salem,3.1
Zip,17372,PA,Adams County,Latimore Township,5.7
Zip,17401,PA,York County,York,7.3
Zip,17402,PA,York County,York Township,2.3
Zip,17403,PA,York County,York,2.9
Zip,17404,PA,York County,Manchester Township,4.1
Zip,17406,PA,York County,Springettsbury Township,2.9
Zip,17407,PA,York County,Jacobus,3.2
Zip,17408,PA,York County,Shiloh,3.1
Zip,17501,PA,Lancaster County,Akron,3.6
Zip,17502,PA,Lancaster County,Conoy Township,3.0
Zip,17503,PA,Lancaster County,Bart Township,4.1
Zip,17504,PA,Lancaster County,Lancaster Township,4.2
Zip,17505,PA,Lancaster County,Upper Leacock Township,4.8
Zip,17506,PA,Lancaster County,East Earl Township,1.0
Zip,17507,PA,Lancaster County,Brecknock Township,2.1
Zip,17508,PA,Lancaster County,West Earl Township,4.2
Zip,17509,PA,Lancaster County,Sadsbury Township,2.8
Zip,17512,PA,Lancaster County,Columbia,5.0
Zip,17516,PA,Lancaster County,Conestoga Township,3.9
Zip,17517,PA,Lancaster County,Denver,4.4
Zip,17518,PA,Lancaster County,Drumore Township,3.6
Zip,17519,PA,Lancaster County,East Earl Township,4.0
Zip,17520,PA,Lancaster County,East Petersburg,5.2
Zip,17522,PA,Lancaster County,Ephrata Township,3.7
Zip,17527,PA,Lancaster County,Salisbury Township,3.5
Zip,17529,PA,Lancaster County,Leacock Township,4.6
Zip,17532,PA,Lancaster County,Martic Township,3.9
Zip,17533,PA,Lancaster County,Clay Township,5.6
Zip,17534,PA,Lancaster County,Leacock Township,4.0
Zip,17535,PA,Lancaster County,Salisbury Township,4.4
Zip,17536,PA,Lancaster County,Colerain Township,3.5
Zip,17537,PA,Lancaster County,West Lampeter Township,4.3
Zip,17538,PA,Lancaster County,Salunga-Landisville,3.5
Zip,17540,PA,Lancaster County,Leacock-Leola-Bareville,2.6
Zip,17543,PA,Lancaster County,Warwick Township,4.5
Zip,17545,PA,Lancaster County,Rapho Township,3.8
Zip,17547,PA,Lancaster County,Marietta,5.5
Zip,17550,PA,Lancaster County,Maytown,3.4
Zip,17551,PA,Lancaster County,Millersville,4.2
Zip,17552,PA,Lancaster County,Mount Joy,3.9
Zip,17554,PA,Lancaster County,Mountville,3.6
Zip,17555,PA,Lancaster County,Caernarvon Township,3.8
Zip,17557,PA,Lancaster County,New Holland,3.6
Zip,17560,PA,Lancaster County,Providence Township,3.4
Zip,17562,PA,Lancaster County,Paradise Township,4.1
Zip,17563,PA,Lancaster County,Fulton Township,3.2
Zip,17564,PA,Lancaster County,Penn Township,2.0
Zip,17565,PA,Lancaster County,Martic Township,3.5
Zip,17566,PA,Lancaster County,East Drumore Township,3.7
Zip,17567,PA,Lancaster County,Reamstown,3.5
Zip,17568,PA,Lancaster County,Strasburg Township,18.7
Zip,17569,PA,Lancaster County,West Cocalico Township,5.4
Zip,17570,PA,Lancaster County,Rheems,6.6
Zip,17572,PA,Lancaster County,Paradise Township,3.7
Zip,17576,PA,Lancaster County,East Lampeter Township,4.7
Zip,17578,PA,Lancaster County,Reamstown,4.6
Zip,17579,PA,Lancaster County,Strasburg Township,3.9
Zip,17580,PA,Lancaster County,West Earl Township,4.0
Zip,17581,PA,Lancaster County,Terre Hill,3.9
Zip,17582,PA,Lancaster County,Manor Township,3.6
Zip,17584,PA,Lancaster County,Willow Street,3.7
Zip,17601,PA,Lancaster County,Manheim Township,3.7
Zip,17602,PA,Lancaster County,Lancaster Township,5.6
Zip,17603,PA,Lancaster County,Lancaster Township,5.0
Zip,17701,PA,Lycoming County,Williamsport,4.8
Zip,17702,PA,Lycoming County,South Williamsport,3.9
Zip,17723,PA,Lycoming County,Mchenry Township,-0.6
Zip,17724,PA,Bradford County,Canton Township,4.0
Zip,17727,PA,Lycoming County,Brown Township,3.1
Zip,17728,PA,Lycoming County,Hepburn Township,3.7
Zip,17729,PA,Clinton County,Leidy Township,5.8
Zip,17731,PA,Sullivan County,Eagles Mere,1.6
Zip,17737,PA,Lycoming County,Wolf Township,6.0
Zip,17739,PA,Lycoming County,Mchenry Township,1.7
Zip,17740,PA,Lycoming County,Jersey Shore,4.5
Zip,17742,PA,Lycoming County,Franklin Township,2.2
Zip,17744,PA,Lycoming County,Woodward Township,3.9
Zip,17745,PA,Clinton County,Lock Haven,4.2
Zip,17747,PA,Clinton County,Greene Township,4.6
Zip,17749,PA,Northumberland County,McEwensville,3.6
Zip,17750,PA,Clinton County,Lamar Township,2.2
Zip,17751,PA,Clinton County,Lamar Township,4.0
Zip,17752,PA,Lycoming County,Clinton Township,4.4
Zip,17754,PA,Lycoming County,Montoursville,5.4
Zip,17756,PA,Lycoming County,Muncy Creek Township,4.9
Zip,17758,PA,Sullivan County,Davidson Township,3.1
Zip,17760,PA,Clinton County,Chapman Township,5.6
Zip,17762,PA,Lycoming County,Picture Rocks,5.6
Zip,17763,PA,Lycoming County,Mcintyre Township,5.5
Zip,17764,PA,Clinton County,Renovo,2.4
Zip,17765,PA,Tioga County,Union Township,4.4
Zip,17768,PA,Sullivan County,Fox Township,25.0
Zip,17769,PA,Lycoming County,Brown Township,5.7
Zip,17771,PA,Lycoming County,Lewis Township,4.6
Zip,17772,PA,Northumberland County,Lewis Township,4.9
Zip,17774,PA,Lycoming County,Jordan Township,5.8
Zip,17776,PA,Lycoming County,Cummings Township,2.7
Zip,17777,PA,Northumberland County,Delaware Township,3.2
Zip,17778,PA,Clinton County,Noyes Township,8.6
Zip,17801,PA,Northumberland County,Sunbury,4.1
Zip,17810,PA,Lycoming County,Washington Township,4.6
Zip,17812,PA,Snyder County,Beaver Springs,14.8
Zip,17813,PA,Snyder County,Beavertown,4.7
Zip,17814,PA,Lackawanna County,Benton Township,3.8
Zip,17815,PA,Columbia County,Bloomsburg,4.2
Zip,17820,PA,Columbia County,Catawissa Township,4.7
Zip,17821,PA,Montour County,Danville,4.0
Zip,17823,PA,Northumberland County,Washington Township,-2.0
Zip,17824,PA,Northumberland County,Elysburg,3.8
Zip,17827,PA,Snyder County,Freeburg,4.1
Zip,17830,PA,Northumberland County,Jackson Township,4.5
Zip,17832,PA,Northumberland County,Marion Heights,5.4
Zip,17834,PA,Northumberland County,Kulpmont,5.4
Zip,17835,PA,Union County,Hartley Township,1.6
Zip,17837,PA,Union County,Lewisburg,4.4
Zip,17840,PA,Northumberland County,Mt Carmel Township,-26.7
Zip,17841,PA,Mifflin County,Decatur Township,5.2
Zip,17842,PA,Snyder County,Franklin Township,2.2
Zip,17844,PA,Union County,Mifflinburg,4.1
Zip,17845,PA,Union County,Hartley Township,5.1
Zip,17846,PA,Columbia County,Pine Township,5.0
Zip,17847,PA,Northumberland County,Milton,3.8
Zip,17850,PA,Northumberland County,West Chillisquaque Township,5.1
Zip,17851,PA,Northumberland County,Mount Carmel,5.1
Zip,17853,PA,Snyder County,Perry Township,6.0
Zip,17855,PA,Union County,New Berlin,4.8
Zip,17856,PA,Union County,White Deer Township,5.4
Zip,17857,PA,Northumberland County,Point Township,3.5
Zip,17859,PA,Columbia County,Fishing Creek Township,3.7
Zip,17860,PA,Northumberland County,Shamokin Township,3.4
Zip,17864,PA,Snyder County,Union Township,2.7
Zip,17866,PA,Northumberland County,Edgewood,0.4
Zip,17867,PA,Northumberland County,Washington Township,0.8
Zip,17868,PA,Northumberland County,Riverside,6.8
Zip,17870,PA,Snyder County,Penn Township,5.2
Zip,17872,PA,Northumberland County,Shamokin Township,1.3
Zip,17876,PA,Snyder County,Shamokin Dam,4.8
Zip,17878,PA,Columbia County,Fishing Creek Township,4.8
Zip,17880,PA,Union County,Lewis Township,7.2
Zip,17881,PA,Northumberland County,Trevorton,6.2
Zip,17886,PA,Union County,Lewisburg,4.7
Zip,17887,PA,Union County,White Deer Township,-0.8
Zip,17888,PA,Columbia County,Wilburton Number One,5.1
Zip,17889,PA,Union County,Union Township,2.7
Zip,17901,PA,Schuylkill County,Pottsville,2.1
Zip,17920,PA,Columbia County,Aristes,4.1
Zip,17921,PA,Schuylkill County,Ashland,-0.1
Zip,17922,PA,Schuylkill County,Lake Wynonah,3.1
Zip,17925,PA,Schuylkill County,Mary D,2.6
Zip,17929,PA,Schuylkill County,Cressona,4.4
Zip,17930,PA,Schuylkill County,Blythe Township,-0.2
Zip,17931,PA,Schuylkill County,Frackville,2.7
Zip,17933,PA,Schuylkill County,Friedensburg,6.8
Zip,17936,PA,Schuylkill County,Gordon,1.9
Zip,17938,PA,Schuylkill County,Hegins Township,7.5
Zip,17941,PA,Schuylkill County,Upper Mahantongo Township,0.2
Zip,17943,PA,Schuylkill County,Lavelle-Locustdale,1.5
Zip,17944,PA,Schuylkill County,Branch Township,7.5
Zip,17945,PA,Schuylkill County,Butler Township,3.4
Zip,17948,PA,Schuylkill County,Mahanoy City,1.5
Zip,17951,PA,Schuylkill County,Marlin,-6.7
Zip,17952,PA,Schuylkill County,Mary D,16.4
Zip,17953,PA,Schuylkill County,Middleport,6.7
Zip,17954,PA,Schuylkill County,Minersville,5.3
Zip,17957,PA,Schuylkill County,Reinerton-Orwin-Muir,0.7
Zip,17959,PA,Schuylkill County,New Philadelphia,1.8
Zip,17960,PA,Schuylkill County,West Penn Township,5.8
Zip,17961,PA,Schuylkill County,West Brunswick Township,3.1
Zip,17963,PA,Schuylkill County,Pine Grove Township,4.9
Zip,17964,PA,Schuylkill County,Eldred Township,3.3
Zip,17965,PA,Schuylkill County,Port Carbon,4.6
Zip,17967,PA,Schuylkill County,Union Township,3.1
Zip,17968,PA,Schuylkill County,Hubley Township,2.2
Zip,17970,PA,Schuylkill County,Saint Clair,2.1
Zip,17972,PA,Schuylkill County,Schuylkill Haven,3.1
Zip,17974,PA,Schuylkill County,Seltzer,0.1
Zip,17976,PA,Schuylkill County,Shenandoah,1.6
Zip,17978,PA,Schuylkill County,Hubley Township,4.1
Zip,17979,PA,Schuylkill County,Summit Station,4.4
Zip,17980,PA,Schuylkill County,Porter Township,1.8
Zip,17981,PA,Schuylkill County,Tremont Township,-4.8
Zip,17982,PA,Schuylkill County,Tuscarora,2.3
Zip,17983,PA,Schuylkill County,Valley View,4.2
Zip,17985,PA,Schuylkill County,North Union Township,3.1
Zip,18011,PA,Lehigh County,Alburtis,2.3
Zip,18012,PA,Carbon County,Lower Towamensing Township,1.0
Zip,18013,PA,Northampton County,Washington Township,3.8
Zip,18014,PA,Northampton County,Moore Township,3.3
Zip,18015,PA,Northampton County,Bethlehem,4.2
Zip,18017,PA,Northampton County,Bethlehem,4.0
Zip,18018,PA,Northampton County,Bethlehem,3.4
Zip,18020,PA,Northampton County,Bethlehem Township,3.9
Zip,18030,PA,Carbon County,Bowmanstown,1.8
Zip,18031,PA,Lehigh County,Upper Macungie Township,2.7
Zip,18032,PA,Lehigh County,Catasauqua,4.6
Zip,18034,PA,Lehigh County,Upper Saucon Township,4.2
Zip,18035,PA,Northampton County,Lehigh Township,7.9
Zip,18036,PA,Lehigh County,Upper Saucon Township,4.6
Zip,18037,PA,Lehigh County,North Whitehall Township,5.1
Zip,18038,PA,Northampton County,Lehigh Township,4.4
Zip,18039,PA,Bucks County,Durham Township,-2.6
Zip,18040,PA,Northampton County,Forks Township,3.8
Zip,18041,PA,Montgomery County,East Greenville,1.9
Zip,18042,PA,Northampton County,Easton,2.8
Zip,18045,PA,Northampton County,Palmer Township,3.7
Zip,18049,PA,Lehigh County,Emmaus,2.6
Zip,18051,PA,Lehigh County,Weisenberg Township,3.5
Zip,18052,PA,Lehigh County,Whitehall Township,4.9
Zip,18053,PA,Lehigh County,Heidelberg Township,4.5
Zip,18054,PA,Montgomery County,Green Lane,3.9
Zip,18055,PA,Northampton County,Lower Saucon Township,4.3
Zip,18056,PA,Berks County,Hereford Township,7.0
Zip,18058,PA,Monroe County,Polk Township,5.1
Zip,18059,PA,Lehigh County,North Whitehall Township,0.6
Zip,18062,PA,Lehigh County,Lower Macungie Township,3.5
Zip,18063,PA,Northampton County,Lower Mt Bethel Township,4.1
Zip,18064,PA,Northampton County,Nazareth,3.3
Zip,18065,PA,Lehigh County,North Whitehall Township,6.3
Zip,18066,PA,Lehigh County,Lynn Township,5.0
Zip,18067,PA,Northampton County,Northampton,3.9
Zip,18069,PA,Lehigh County,North Whitehall Township,3.4
Zip,18070,PA,Montgomery County,Upper Hanover Township,3.5
Zip,18071,PA,Carbon County,Palmerton,4.7
Zip,18072,PA,Northampton County,Pen Argyl,2.9
Zip,18073,PA,Montgomery County,Upper Hanover Township,3.7
Zip,18074,PA,Montgomery County,Upper Frederick Township,4.3
Zip,18076,PA,Montgomery County,Red Hill,2.0
Zip,18077,PA,Bucks County,Riegelsville,4.7
Zip,18078,PA,Lehigh County,North Whitehall Township,2.4
Zip,18079,PA,Lehigh County,Washington Township,0.7
Zip,18080,PA,Lehigh County,Washington Township,3.4
Zip,18081,PA,Bucks County,Springfield Township,5.8
Zip,18083,PA,Northampton County,Stockertown,3.2
Zip,18084,PA,Montgomery County,Green Lane,0.3
Zip,18085,PA,Northampton County,Tatamy,4.1
Zip,18086,PA,Northampton County,Lehigh Township,5.5
Zip,18087,PA,Lehigh County,Upper Macungie Township,1.7
Zip,18088,PA,Northampton County,Lehigh Township,2.1
Zip,18091,PA,Northampton County,Wind Gap,3.8
Zip,18092,PA,Lehigh County,Upper Milford Township,7.2
Zip,18101,PA,Lehigh County,Allentown,2.6
Zip,18102,PA,Lehigh County,Allentown,5.5
Zip,18103,PA,Lehigh County,Allentown,5.5
Zip,18104,PA,Lehigh County,South Whitehall Township,2.7
Zip,18106,PA,Lehigh County,Lower Macungie Township,3.9
Zip,18109,PA,Lehigh County,Allentown,2.6
Zip,18201,PA,Luzerne County,Hazleton,7.6
Zip,18202,PA,Luzerne County,Hazle Township,4.5
Zip,18210,PA,Carbon County,Penn Forest Township,3.9
Zip,18211,PA,Schuylkill County,West Penn Township,4.6
Zip,18212,PA,Carbon County,East Penn Township,-2.3
Zip,18214,PA,Schuylkill County,Grier City-Park Crest,5.1
Zip,18216,PA,Carbon County,Beaver Meadows,2.2
Zip,18218,PA,Schuylkill County,Coaldale,0.8
Zip,18219,PA,Luzerne County,Conyngham Township,5.6
Zip,18221,PA,Luzerne County,Hazle Township,8.8
Zip,18222,PA,Luzerne County,Butler Township,5.2
Zip,18223,PA,Luzerne County,Hazle Township,3.2
Zip,18224,PA,Luzerne County,Freeland,1.1
Zip,18225,PA,Luzerne County,Hazle Township,5.3
Zip,18229,PA,Carbon County,Penn Forest Township,3.0
Zip,18231,PA,Schuylkill County,Kline Township,2.7
Zip,18232,PA,Carbon County,Lansford,4.7
Zip,18234,PA,Luzerne County,Hazle Township,-1.7
Zip,18235,PA,Carbon County,Mahoning Township,2.1
Zip,18237,PA,Schuylkill County,McAdoo,2.5
Zip,18239,PA,Luzerne County,Hazle Township,3.1
Zip,18240,PA,Carbon County,Nesquehoning,5.6
Zip,18241,PA,Luzerne County,Black Creek Township,6.5
Zip,18245,PA,Schuylkill County,Rush Township,7.2
Zip,18246,PA,Luzerne County,Black Creek Township,8.8
Zip,18247,PA,Luzerne County,Butler Township,0.6
Zip,18248,PA,Schuylkill County,East Union Township,0.6
Zip,18249,PA,Luzerne County,Sugarloaf Township,3.3
Zip,18250,PA,Carbon County,Summit Hill,-3.4
Zip,18251,PA,Luzerne County,Sugarloaf Township,4.2
Zip,18252,PA,Schuylkill County,Tamaqua,5.4
Zip,18254,PA,Carbon County,Tresckow,-4.0
Zip,18255,PA,Carbon County,Weatherly,3.9
Zip,18256,PA,Luzerne County,Black Creek Township,6.3
Zip,18301,PA,Monroe County,East Stroudsburg,6.0
Zip,18302,PA,Monroe County,East Stroudsburg,5.3
Zip,18320,PA,Monroe County,Stroud Township,26.5
Zip,18321,PA,Monroe County,Pocono Township,5.5
Zip,18322,PA,Monroe County,Brodheadsville,5.0
Zip,18323,PA,Monroe County,Barrett Township,2.6
Zip,18324,PA,Pike County,Lehman Township,-0.5
Zip,18325,PA,Monroe County,Barrett Township,4.1
Zip,18326,PA,Monroe County,Paradise Township,4.4
Zip,18327,PA,Monroe County,Delaware Water Gap,6.5
Zip,18328,PA,Pike County,Delaware Township,1.5
Zip,18330,PA,Monroe County,Effort,4.6
Zip,18331,PA,Monroe County,Polk Township,9.9
Zip,18332,PA,Monroe County,Henryville,6.3
Zip,18333,PA,Monroe County,Polk Township,5.6
Zip,18334,PA,Monroe County,Tobyhanna Township,6.4
Zip,18335,PA,Monroe County,East Stroudsburg,-4.5
Zip,18336,PA,Pike County,Matamoras,0.9
Zip,18337,PA,Pike County,Dingman Township,4.5
Zip,18342,PA,Monroe County,Mountainhome,2.0
Zip,18343,PA,Northampton County,Upper Mt Bethel Township,3.9
Zip,18344,PA,Monroe County,Mount Pocono,5.4
Zip,18346,PA,Monroe County,Coolbaugh Township,9.9
Zip,18347,PA,Monroe County,Pocono Lake,4.9
Zip,18348,PA,Monroe County,Pocono Lake,-2.3
Zip,18349,PA,Monroe County,Pocono Township,4.0
Zip,18350,PA,Monroe County,Pocono Pines,3.7
Zip,18351,PA,Northampton County,Portland,10.4
Zip,18352,PA,Monroe County,Jackson Township,7.8
Zip,18353,PA,Monroe County,Ross Township,4.1
Zip,18354,PA,Monroe County,Hamilton Township,5.9
Zip,18355,PA,Monroe County,Pocono Township,8.2
Zip,18356,PA,Monroe County,East Stroudsburg,6.4
Zip,18357,PA,Monroe County,Barrett Township,27.9
Zip,18360,PA,Monroe County,Jackson Township,6.3
Zip,18370,PA,Monroe County,Pocono Township,4.6
Zip,18371,PA,Pike County,Lehman Township,3.7
Zip,18372,PA,Monroe County,Pocono Township,4.9
Zip,18403,PA,Lackawanna County,Archbald,-0.3
Zip,18405,PA,Wayne County,Damascus Township,4.6
Zip,18407,PA,Lackawanna County,Carbondale Township,-0.2
Zip,18411,PA,Lackawanna County,South Abington Township,3.7
Zip,18414,PA,Lackawanna County,Dalton,5.7
Zip,18415,PA,Wayne County,Damascus Township,1.7
Zip,18417,PA,Wayne County,Manchester Township,3.7
Zip,18419,PA,Wyoming County,Overfield Township,3.5
Zip,18420,PA,Lackawanna County,Benton Township,-6.7
Zip,18421,PA,Susquehanna County,Forest City,3.9
Zip,18424,PA,Wayne County,Lehigh Township,3.5
Zip,18425,PA,Pike County,Blooming Grove Township,1.5
Zip,18426,PA,Pike County,Greene Township,3.3
Zip,18427,PA,Wayne County,Salem Township,1.8
Zip,18428,PA,Pike County,Blooming Grove Township,3.9
Zip,18431,PA,Wayne County,Honesdale,3.6
Zip,18433,PA,Lackawanna County,Scott Township,1.7
Zip,18434,PA,Lackawanna County,Jessup,4.6
Zip,18435,PA,Pike County,Lackawaxen Township,4.9
Zip,18436,PA,Wayne County,Lake Township,1.2
Zip,18437,PA,Wayne County,Buckingham Township,3.3
Zip,18438,PA,Wayne County,Paupack Township,4.1
Zip,18439,PA,Wayne County,Preston Township,3.4
Zip,18441,PA,Susquehanna County,Clifford Township,1.5
Zip,18443,PA,Wayne County,Damascus Township,4.3
Zip,18444,PA,Lackawanna County,Spring Brook Township,-1.3
Zip,18445,PA,Wayne County,Dreher Township,3.3
Zip,18446,PA,Wyoming County,Nicholson Township,2.6
Zip,18447,PA,Lackawanna County,Olyphant,3.7
Zip,18451,PA,Pike County,Palmyra Township,3.4
Zip,18452,PA,Lackawanna County,Blakely,2.2
Zip,18453,PA,Wayne County,Mt Pleasant Township,2.8
Zip,18454,PA,Wayne County,Preston Township,14.0
Zip,18455,PA,Wayne County,Preston Township,8.0
Zip,18456,PA,Wayne County,Clinton Township,3.7
Zip,18458,PA,Pike County,Shohola Township,5.2
Zip,18459,PA,Wayne County,South Canaan Township,3.0
Zip,18460,PA,Wayne County,Dreher Township,9.9
Zip,18461,PA,Wayne County,Buckingham Township,2.6
Zip,18462,PA,Wayne County,Scott Township,5.9
Zip,18463,PA,Wayne County,Sterling Township,0.0
Zip,18464,PA,Pike County,Palmyra Township,3.7
Zip,18465,PA,Susquehanna County,Ararat Township,5.4
Zip,18466,PA,Monroe County,Coolbaugh Township,4.8
Zip,18469,PA,Wayne County,Damascus Township,4.9
Zip,18471,PA,Lackawanna County,Abington Township,0.3
